run_id,n_customers,stage,duration_s,peak_rss_mb,rows,started_at
20260812151851261334,1465,load_customer,0.0101,87.47,1500,2026-08-12T15:18:51.369942
20260812151851261334,1465,load_cbs,0.0238,87.98,1465,2026-08-12T15:18:51.380364
20260812151851261334,1465,feature_contract_chunked,0.0,88.0,,2026-08-12T15:18:51.404346
20260812151929304309,,load_contract,0.0693,87.03,2127,2026-08-12T15:19:29.304332
20260812151929304309,1465,load_customer,0.0048,87.05,1500,2026-08-12T15:19:29.374146
20260812151929304309,1465,load_cbs,0.0101,87.56,1465,2026-08-12T15:19:29.379056
20260812151929304309,1465,feature_contract_chunked,0.5858,179.19,2127,2026-08-12T15:19:29.389321
20260812151929304309,1465,enrich_and_fill,0.0082,179.25,2127,2026-08-12T15:19:29.975494
20260812151929304309,1465,score_contracts,0.7478,214.05,2127,2026-08-12T15:19:29.983958
20260812151929304309,1465,confidence_level,0.0056,214.05,2127,2026-08-12T15:19:30.732020
20260812151929304309,1465,business_rules,0.0184,214.05,2127,2026-08-12T15:19:30.737767
20260812151929304309,1465,restructuring_assessment,2.3194,229.92,,2026-08-12T15:19:30.756319
20260812151929304309,1465,quality_check,0.0075,229.92,,2026-08-12T15:19:33.076008
20260812151929304309,1465,persist_output,0.135,229.92,2127,2026-08-12T15:19:33.083737
20260812152008411359,,load_contract,0.0856,87.22,2127,2026-08-12T15:20:08.411383
20260812152008411359,1465,load_customer,0.0054,87.72,1500,2026-08-12T15:20:08.497482
20260812152008411359,1465,load_cbs,0.0024,87.73,0,2026-08-12T15:20:08.503097
20260812152008411359,1465,feature_contract_chunked,0.5575,170.08,2127,2026-08-12T15:20:08.505700
20260812152008411359,1465,cbs_bootstrap,0.7014,186.75,1465,2026-08-12T15:20:09.063549
20260812152008411359,1465,enrich_and_fill,0.0073,186.8,2127,2026-08-12T15:20:09.765158
20260812152008411359,1465,score_contracts,0.9756,216.42,2127,2026-08-12T15:20:09.772648
20260812152008411359,1465,confidence_level,0.0056,216.44,2127,2026-08-12T15:20:10.748483
20260812152008411359,1465,business_rules,0.0193,216.7,2127,2026-08-12T15:20:10.754275
20260812152008411359,1465,restructuring_assessment,2.2034,228.16,,2026-08-12T15:20:10.773801
20260812152008411359,1465,quality_check,0.0047,228.16,,2026-08-12T15:20:12.977509
20260812152008411359,1465,persist_output,0.1088,228.16,2127,2026-08-12T15:20:12.982431
20260812152836555997,,load_contract,0.083,88.5,2127,2026-08-12T15:28:36.556027
20260812152836555997,1465,load_customer,0.0052,88.5,1500,2026-08-12T15:28:36.639569
20260812152836555997,1465,load_cbs,0.0024,88.5,0,2026-08-12T15:28:36.644991
20260812152836555997,1465,feature_contract_chunked,0.5929,168.11,2127,2026-08-12T15:28:36.647556
20260812152836555997,1465,cbs_bootstrap,0.6866,188.44,1465,2026-08-12T15:28:37.241068
20260812152836555997,1465,enrich_and_fill,0.0075,188.44,2127,2026-08-12T15:28:37.927943
20260812152836555997,1465,score_contracts,1.0117,214.73,2127,2026-08-12T15:28:37.935693
20260812152836555997,1465,confidence_level,0.0058,214.73,2127,2026-08-12T15:28:38.947603
20260812152836555997,1465,business_rules,0.0188,214.73,2127,2026-08-12T15:28:38.953526
20260812152836555997,1465,restructuring_assessment,2.1828,215.02,,2026-08-12T15:28:38.972542
20260812152836555997,1465,quality_check,0.0047,215.02,,2026-08-12T15:28:41.155697
20260812152836555997,1465,persist_output,0.1196,215.02,2127,2026-08-12T15:28:41.160557
20260812153027307698,,load_contract,0.0726,87.08,2127,2026-08-12T15:30:27.307723
20260812153027307698,1465,load_customer,0.006,87.78,1500,2026-08-12T15:30:27.380894
20260812153027307698,1465,load_cbs,0.0024,87.8,0,2026-08-12T15:30:27.387048
20260812153027307698,1465,feature_contract_chunked,0.5994,172.66,2127,2026-08-12T15:30:27.389562
20260812153027307698,1465,cbs_bootstrap,0.677,194.02,1465,2026-08-12T15:30:27.989466
20260812153027307698,1465,enrich_and_fill,0.0076,194.02,2127,2026-08-12T15:30:28.666819
20260812153027307698,1465,score_contracts,0.761,224.48,2127,2026-08-12T15:30:28.674607
20260812153027307698,1465,confidence_level,0.0055,224.48,2127,2026-08-12T15:30:29.435848
20260812153027307698,1465,business_rules,0.0183,224.48,2127,2026-08-12T15:30:29.441533
20260812153027307698,1465,restructuring_assessment,2.1882,240.86,,2026-08-12T15:30:29.459966
20260812153027307698,1465,quality_check,0.0047,240.86,,2026-08-12T15:30:31.648417
20260812153027307698,1465,persist_output,0.1679,240.86,2127,2026-08-12T15:30:31.653302
20260812153753628964,,train_initial:load,0.0999,139.91,2207,2026-08-12T15:37:53.628990
20260812153753628964,1500,train_initial:feature,0.8142,228.08,2207,2026-08-12T15:37:53.732518
20260812153753628964,1500,train_initial:train,4.4435,231.08,2207,2026-08-12T15:37:54.547060
20260812153753628964,1500,train_initial:register,0.0072,231.08,,2026-08-12T15:37:58.993105
20260812154128941532,,train_self_cure:load,0.1002,138.75,2207,2026-08-12T15:41:28.941555
20260812154128941532,1500,train_self_cure:feature,0.7874,228.91,1312,2026-08-12T15:41:29.044011
20260812154128941532,1500,train_self_cure:train,2.6458,238.5,1312,2026-08-12T15:41:29.831819
20260812154128941532,1500,train_self_cure:register,0.0063,238.61,,2026-08-12T15:41:32.479381
20260812154133574170,,train_roll_forward:load,0.0797,139.61,2207,2026-08-12T15:41:33.574193
20260812154133574170,1500,train_roll_forward:feature,0.7501,226.33,1252,2026-08-12T15:41:33.654514
20260812154133574170,1500,train_roll_forward:train,3.6508,234.88,1252,2026-08-12T15:41:34.404900
20260812154133574170,1500,train_roll_forward:register,0.0058,235.06,,2026-08-12T15:41:38.056940
20260812154139179151,,train_ptp_success:load,0.0801,140.69,2207,2026-08-12T15:41:39.179173
20260812154139179151,1500,train_ptp_success:feature,0.7435,233.86,1926,2026-08-12T15:41:39.259849
20260812154139179151,1500,train_ptp_success:train,3.1321,242.33,1926,2026-08-12T15:41:40.003690
20260812154139179151,1500,train_ptp_success:register,0.006,242.45,,2026-08-12T15:41:43.137010
20260812154636887126,,train_initial:load,1.8984,475.12,145435,2026-08-12T15:46:36.887147
20260812154653865051,,load_contract,2.54,409.03,139755,2026-08-12T15:46:53.865084
20260812154653865051,97420,load_customer,0.4587,409.03,100000,2026-08-12T15:46:56.405913
20260812154653865051,97420,load_cbs,0.0027,409.03,0,2026-08-12T15:46:56.864986
20260812154636887126,100000,train_initial:feature,56.6618,895.84,145435,2026-08-12T15:46:38.803628
20260812154653865051,97420,feature_contract_chunked,46.2367,596.39,139755,2026-08-12T15:46:56.867910
20260812154636887126,100000,train_initial:train,63.6153,966.62,145435,2026-08-12T15:47:35.466719
20260812154636887126,100000,train_initial:register,0.0149,966.62,,2026-08-12T15:48:39.140849
20260812154841787402,,train_self_cure:load,2.5711,451.41,145435,2026-08-12T15:48:41.787440
20260812154653865051,97420,cbs_bootstrap,67.8218,613.7,97420,2026-08-12T15:47:43.104946
20260812154653865051,97420,enrich_and_fill,0.3385,775.62,139755,2026-08-12T15:48:50.927522
20260812154653865051,97420,score_contracts,2.8341,819.45,139755,2026-08-12T15:48:51.266440
20260812154653865051,97420,confidence_level,0.5179,819.45,139755,2026-08-12T15:48:54.101401
20260812154653865051,97420,business_rules,0.7102,819.45,139755,2026-08-12T15:48:54.624049
20260812154841787402,100000,train_self_cure:feature,59.174,904.62,87325,2026-08-12T15:48:44.386995
20260812154841787402,100000,train_self_cure:train,29.4908,910.02,87325,2026-08-12T15:49:43.562046
20260812154841787402,100000,train_self_cure:register,0.0126,910.02,,2026-08-12T15:50:13.069551
20260812155014934737,,train_roll_forward:load,1.7845,455.97,145435,2026-08-12T15:50:14.934769
20260812155014934737,100000,train_roll_forward:feature,52.5807,888.92,83640,2026-08-12T15:50:16.739586
20260812155014934737,100000,train_roll_forward:train,22.1075,928.56,83640,2026-08-12T15:51:09.320879
20260812155014934737,100000,train_roll_forward:register,0.0103,928.56,,2026-08-12T15:51:31.433884
20260812155132912985,,train_ptp_success:load,1.6311,472.33,145435,2026-08-12T15:51:32.913008
20260812155132912985,100000,train_ptp_success:feature,49.5042,980.45,127617,2026-08-12T15:51:34.562636
20260812155132912985,100000,train_ptp_success:train,30.2201,1013.39,127617,2026-08-12T15:52:24.068450
20260812155132912985,100000,train_ptp_success:register,0.0139,1013.39,,2026-08-12T15:52:54.309381
20260812155255260100,,load_contract,1.346,416.69,139755,2026-08-12T15:52:55.260125
20260812155255260100,97420,load_customer,0.2911,416.69,100000,2026-08-12T15:52:56.606460
20260812155255260100,97420,load_cbs,0.6182,436.97,97420,2026-08-12T15:52:56.904858
20260812155255260100,97420,feature_contract_chunked,36.8772,716.25,139755,2026-08-12T15:52:57.523401
20260812155255260100,97420,enrich_and_fill,0.3502,781.69,139755,2026-08-12T15:53:34.402546
20260812155255260100,97420,score_contracts,2.107,907.97,139755,2026-08-12T15:53:34.753052
20260812155255260100,97420,confidence_level,0.0501,907.97,139755,2026-08-12T15:53:36.860353
20260812155255260100,97420,business_rules,0.4973,939.2,139755,2026-08-12T15:53:36.910834
20260812155255260100,97420,restructuring_assessment,134.4129,1506.08,,2026-08-12T15:53:37.408880
20260812155255260100,97420,quality_check,0.2252,1506.08,,2026-08-12T15:55:51.823213
20260812155255260100,97420,persist_output,7.7752,1506.08,139755,2026-08-12T15:55:52.048848
20260812160007664737,,train_initial:load,4.1393,915.81,363888,2026-08-12T16:00:07.664760
20260812160007664737,250000,train_initial:feature,148.803,1593.89,363888,2026-08-12T16:00:11.861280
20260812160007664737,250000,train_initial:train,108.2453,1783.8,363888,2026-08-12T16:02:40.666778
20260812160007664737,250000,train_initial:register,0.0947,1783.8,,2026-08-12T16:04:29.002474
20260812160431006361,,train_self_cure:load,3.9984,927.77,363888,2026-08-12T16:04:31.006384
20260812160431006361,250000,train_self_cure:feature,144.4059,1546.89,217915,2026-08-12T16:04:35.049288
20260812160431006361,250000,train_self_cure:train,51.788,1546.89,217915,2026-08-12T16:06:59.456631
20260812160431006361,250000,train_self_cure:register,0.0188,1546.89,,2026-08-12T16:07:52.635357
20260812160754499892,,train_roll_forward:load,9.5783,818.86,363888,2026-08-12T16:07:54.499919
20260812160754499892,250000,train_roll_forward:feature,153.8893,1416.17,209037,2026-08-12T16:12:35.887426
20260812160754499892,250000,train_roll_forward:train,58.3776,1455.75,209037,2026-08-12T16:15:09.778239
20260812160754499892,250000,train_roll_forward:register,0.0129,1455.75,,2026-08-12T16:18:31.743785
20260812161833755337,,train_ptp_success:load,4.1099,885.36,363888,2026-08-12T16:18:33.755360
20260812161833755337,250000,train_ptp_success:feature,152.5198,1413.58,317588,2026-08-12T16:18:37.917549
20260812161833755337,250000,train_ptp_success:train,62.818,1413.58,317588,2026-08-12T16:21:10.443595
20260812161833755337,250000,train_ptp_success:register,0.012,1413.58,,2026-08-12T16:22:13.291359
20260812162214550316,,load_contract,3.4361,846.78,349813,2026-08-12T16:22:14.550343
20260812162214550316,243616,load_customer,0.7182,861.16,250000,2026-08-12T16:22:17.986841
20260812162214550316,243616,load_cbs,0.0058,861.16,0,2026-08-12T16:22:18.705574
20260812162214550316,243616,feature_contract_chunked,118.1138,935.14,349813,2026-08-12T16:22:18.711542
20260812162214550316,243616,cbs_bootstrap,133.8389,1256.56,243616,2026-08-12T16:24:16.826924
20260812162214550316,243616,enrich_and_fill,0.8893,1557.33,349813,2026-08-12T16:26:30.666669
20260812162214550316,243616,score_contracts,4.0147,1595.64,349813,2026-08-12T16:26:31.556320
20260812162214550316,243616,confidence_level,0.1596,1595.64,349813,2026-08-12T16:26:35.571550
20260812162214550316,243616,business_rules,1.1649,1595.64,349813,2026-08-12T16:26:35.731534
20260812162214550316,243616,restructuring_assessment,357.9124,2927.0,,2026-08-12T16:26:36.896837
20260812162214550316,243616,quality_check,0.5528,2927.0,,2026-08-12T16:34:29.682823
20260812162214550316,243616,persist_output,23.1914,2927.0,349813,2026-08-12T16:34:30.236012
20260812164650331499,,train_initial:load,9.0373,1699.25,728125,2026-08-12T16:46:50.331527
20260812164813828114,,train_self_cure:load,15.6006,1478.98,728125,2026-08-12T16:48:13.828140
20260812174619230472,,train_initial:load,0.0893,140.36,2874,2026-08-12T17:46:19.230498
20260812174619230472,2000,train_initial:feature,1.0653,255.72,2874,2026-08-12T17:46:19.321294
20260812174619230472,2000,train_initial:train,4.9196,265.95,2874,2026-08-12T17:46:20.387019
20260812174619230472,2000,train_initial:register,0.0061,266.0,,2026-08-12T17:46:25.308124
20260812174626434778,,train_self_cure:load,0.0898,142.17,2874,2026-08-12T17:46:26.434806
20260812174626434778,2000,train_self_cure:feature,1.0131,258.06,1701,2026-08-12T17:46:26.525244
20260812174626434778,2000,train_self_cure:train,2.8545,267.34,1701,2026-08-12T17:46:27.538627
20260812174626434778,2000,train_self_cure:register,0.0055,267.47,,2026-08-12T17:46:30.394306
20260812174631467333,,train_roll_forward:load,0.087,140.53,2874,2026-08-12T17:46:31.467356
20260812174631467333,2000,train_roll_forward:feature,0.9897,257.0,1659,2026-08-12T17:46:31.555022
20260812174631467333,2000,train_roll_forward:train,4.0063,266.45,1659,2026-08-12T17:46:32.545140
20260812174631467333,2000,train_roll_forward:register,0.0062,266.58,,2026-08-12T17:46:36.552644
20260812174637658695,,train_ptp_success:load,0.0946,141.77,2874,2026-08-12T17:46:37.658718
20260812174637658695,2000,train_ptp_success:feature,0.931,254.33,2514,2026-08-12T17:46:37.753865
20260812174637658695,2000,train_ptp_success:train,3.3599,265.03,2514,2026-08-12T17:46:38.685176
20260812174637658695,2000,train_ptp_success:register,0.0058,265.19,,2026-08-12T17:46:42.046316
20260812174642610047,,load_contract,0.0747,89.39,2766,2026-08-12T17:46:42.610069
20260812174642610047,1949,load_customer,0.0071,89.39,2000,2026-08-12T17:46:42.684956
20260812174642610047,1949,load_cbs,0.0027,89.41,0,2026-08-12T17:46:42.692286
20260812174642610047,1949,feature_contract_chunked,0.7023,193.77,2766,2026-08-12T17:46:42.695152
20260812174642610047,1949,cbs_bootstrap,0.861,227.97,1949,2026-08-12T17:46:43.397803
20260812174642610047,1949,enrich_and_fill,0.008,227.97,2766,2026-08-12T17:46:44.259183
20260812174642610047,1949,score_contracts,0.6375,263.89,2766,2026-08-12T17:46:44.267404
20260812174642610047,1949,confidence_level,0.0057,263.89,2766,2026-08-12T17:46:44.905184
20260812174642610047,1949,business_rules,0.0197,263.89,2766,2026-08-12T17:46:44.911064
20260812174642610047,1949,restructuring_assessment,2.7796,278.36,,2026-08-12T17:46:44.930970
20260812174642610047,1949,quality_check,0.0051,278.36,,2026-08-12T17:46:47.710864
20260812174642610047,1949,persist_output,0.1358,278.36,2766,2026-08-12T17:46:47.716122
20260812180111130476,,train_initial:load,1.6562,466.17,144140,2026-08-12T18:01:11.130501
20260812180111130476,100000,train_initial:feature,46.5115,1032.17,144140,2026-08-12T18:01:12.805724
20260812180111130476,100000,train_initial:train,43.4764,1058.66,144140,2026-08-12T18:01:59.318337
20260812180111130476,100000,train_initial:register,0.0102,1058.66,,2026-08-12T18:02:42.823237
20260812180244296130,,train_self_cure:load,1.6331,461.72,144140,2026-08-12T18:02:44.296153
20260812180244296130,100000,train_self_cure:feature,45.9526,1072.66,85995,2026-08-12T18:02:45.947004
20260812180244296130,100000,train_self_cure:train,19.595,1072.66,85995,2026-08-12T18:03:31.900338
20260812180244296130,100000,train_self_cure:register,0.0072,1072.66,,2026-08-12T18:03:51.499501
20260812180352923146,,train_roll_forward:load,1.6125,462.17,144140,2026-08-12T18:03:52.923170
20260812180352923146,100000,train_roll_forward:feature,46.6855,993.05,82550,2026-08-12T18:03:54.553136
20260812180352923146,100000,train_roll_forward:train,19.6893,1027.62,82550,2026-08-12T18:04:41.240772
20260812180352923146,100000,train_roll_forward:register,0.0078,1027.62,,2026-08-12T18:05:00.935236
20260812180502351313,,train_ptp_success:load,1.6187,467.34,144140,2026-08-12T18:05:02.351336
20260812180502351313,100000,train_ptp_success:feature,45.7003,1066.33,125742,2026-08-12T18:05:03.987774
20260812180502351313,100000,train_ptp_success:train,26.8014,1074.41,125742,2026-08-12T18:05:49.689388
20260812180502351313,100000,train_ptp_success:register,0.0116,1074.41,,2026-08-12T18:06:16.498578
20260812180617410762,,load_contract,1.3103,404.77,138220,2026-08-12T18:06:17.410802
20260812180617410762,97395,load_customer,0.2898,422.92,100000,2026-08-12T18:06:18.721338
20260812180617410762,97395,load_cbs,0.0063,422.92,0,2026-08-12T18:06:19.011603
20260812180617410762,97395,feature_contract_chunked,35.6093,797.53,138220,2026-08-12T18:06:19.018089
20260812180617410762,97395,cbs_bootstrap,41.5282,860.94,97395,2026-08-12T18:06:54.628595
20260812180617410762,97395,enrich_and_fill,0.2649,940.53,138220,2026-08-12T18:07:36.158911
20260812180617410762,97395,score_contracts,2.2857,1017.92,138220,2026-08-12T18:07:36.424127
20260812180617410762,97395,confidence_level,0.0781,1017.92,138220,2026-08-12T18:07:38.710234
20260812180617410762,97395,business_rules,0.4598,1065.98,138220,2026-08-12T18:07:38.788780
20260812180617410762,97395,restructuring_assessment,127.9196,1747.55,,2026-08-12T18:07:39.248945
20260812180617410762,97395,quality_check,0.1611,1747.55,,2026-08-12T18:09:47.169874
20260812180617410762,97395,persist_output,7.1925,1747.55,138220,2026-08-12T18:09:47.331294
20260812182827084273,,train_initial:load,0.0927,141.33,2942,2026-08-12T18:28:27.084308
20260812182827084273,2000,train_initial:feature,1.0354,258.69,2942,2026-08-12T18:28:27.178880
20260812182827084273,2000,train_initial:train,4.9362,268.05,2942,2026-08-12T18:28:28.214574
20260812182827084273,2000,train_initial:register,0.0068,268.17,,2026-08-12T18:28:33.152176
20260812182834224001,,train_self_cure:load,0.0895,142.5,2942,2026-08-12T18:28:34.224022
20260812182834224001,2000,train_self_cure:feature,1.0159,255.69,1823,2026-08-12T18:28:34.314144
20260812182834224001,2000,train_self_cure:train,2.9591,266.91,1823,2026-08-12T18:28:35.330352
20260812182834224001,2000,train_self_cure:register,0.0058,266.91,,2026-08-12T18:28:38.290721
20260812182839414538,,train_roll_forward:load,0.0866,142.28,2942,2026-08-12T18:28:39.414560
20260812182839414538,2000,train_roll_forward:feature,1.0137,264.88,1659,2026-08-12T18:28:39.501779
20260812182839414538,2000,train_roll_forward:train,3.8126,274.56,1659,2026-08-12T18:28:40.515790
20260812182839414538,2000,train_roll_forward:register,0.0059,274.56,,2026-08-12T18:28:44.329709
20260812182845448243,,train_ptp_success:load,0.0897,142.44,2942,2026-08-12T18:28:45.448264
20260812182845448243,2000,train_ptp_success:feature,1.0263,259.61,2603,2026-08-12T18:28:45.538551
20260812182845448243,2000,train_ptp_success:train,3.3449,268.45,2603,2026-08-12T18:28:46.565152
20260812182845448243,2000,train_ptp_success:register,0.0061,268.67,,2026-08-12T18:28:49.911621
20260812182850476702,,load_contract,0.0764,89.09,2851,2026-08-12T18:28:50.476724
20260812182850476702,1962,load_customer,0.0074,89.09,2000,2026-08-12T18:28:50.553322
20260812182850476702,1962,load_cbs,0.0022,89.09,0,2026-08-12T18:28:50.560933
20260812182850476702,1962,feature_contract_chunked,0.7854,208.59,2851,2026-08-12T18:28:50.563246
20260812182850476702,1962,cbs_bootstrap,1.0003,225.72,1962,2026-08-12T18:28:51.349016
20260812182850476702,1962,enrich_and_fill,0.0079,225.73,2851,2026-08-12T18:28:52.349499
20260812182850476702,1962,score_contracts,0.6167,260.45,2851,2026-08-12T18:28:52.357601
20260812182850476702,1962,confidence_level,0.0059,260.45,2851,2026-08-12T18:28:52.974563
20260812182850476702,1962,business_rules,0.0198,260.5,2851,2026-08-12T18:28:52.980601
20260812182850476702,1962,restructuring_assessment,2.8476,277.42,,2026-08-12T18:28:53.000573
20260812182850476702,1962,quality_check,0.0054,277.42,,2026-08-12T18:28:55.848518
20260812182850476702,1962,persist_output,0.1385,277.42,2851,2026-08-12T18:28:55.854093
20260812201843409013,,train_initial:load,0.0671,135.17,739,2026-08-12T20:18:43.409040
20260812201843409013,500,train_initial:feature,0.3509,166.11,739,2026-08-12T20:18:43.477519
20260812201843409013,500,train_initial:train,2.9076,177.88,739,2026-08-12T20:18:43.828711
20260812201843409013,500,train_initial:register,0.0071,178.48,,2026-08-12T20:18:46.737705
20260812201847851196,,train_self_cure:load,0.0675,137.19,739,2026-08-12T20:18:47.851217
20260812201847851196,500,train_self_cure:feature,0.3237,168.03,,2026-08-12T20:18:47.919193
20260812201849317341,,train_roll_forward:load,0.0657,136.73,739,2026-08-12T20:18:49.317368
20260812201849317341,500,train_roll_forward:feature,0.3424,167.94,730,2026-08-12T20:18:49.383536
20260812201849317341,500,train_roll_forward:train,2.4064,177.47,730,2026-08-12T20:18:49.726247
20260812201849317341,500,train_roll_forward:register,0.006,177.58,,2026-08-12T20:18:52.133875
20260812201853746477,,train_ptp_success:load,0.0727,131.56,739,2026-08-12T20:18:53.746505
20260812201853746477,500,train_ptp_success:feature,0.3861,159.53,622,2026-08-12T20:18:53.819712
20260812201853746477,500,train_ptp_success:train,1.9492,168.19,622,2026-08-12T20:18:54.206199
20260812201853746477,500,train_ptp_success:register,0.0062,168.19,,2026-08-12T20:18:56.156624
20260812201856749657,,load_contract,0.0665,84.52,711,2026-08-12T20:18:56.749684
20260812201856749657,490,load_customer,0.0034,84.64,500,2026-08-12T20:18:56.816405
20260812201856749657,490,load_cbs,0.0053,85.03,500,2026-08-12T20:18:56.819977
20260812201856749657,490,feature_contract_chunked,0.2511,111.89,711,2026-08-12T20:18:56.825378
20260812201856749657,490,enrich_and_fill,0.0093,112.33,711,2026-08-12T20:18:57.076791
20260812201856749657,490,score_contracts,0.7854,152.28,711,2026-08-12T20:18:57.087790
20260812201856749657,490,confidence_level,0.0056,152.38,711,2026-08-12T20:18:57.873416
20260812201856749657,490,business_rules,0.0153,152.53,711,2026-08-12T20:18:57.879194
20260812201856749657,490,restructuring_assessment,0.8373,162.52,,2026-08-12T20:18:57.894629
20260812201856749657,490,quality_check,0.0056,162.52,,2026-08-12T20:18:58.732291
20260812201856749657,490,persist_output,0.0628,162.52,711,2026-08-12T20:18:58.738134
20260812202028278543,,load_contract,0.0555,84.72,711,2026-08-12T20:20:28.278567
20260812202028278543,490,load_customer,0.0037,84.72,500,2026-08-12T20:20:28.334820
20260812202028278543,490,load_cbs,0.005,85.03,500,2026-08-12T20:20:28.338673
20260812202028278543,490,feature_contract_chunked,0.2186,112.86,711,2026-08-12T20:20:28.343780
20260812202028278543,490,enrich_and_fill,0.0054,112.94,711,2026-08-12T20:20:28.562730
20260812202028278543,490,score_contracts,0.9763,156.58,711,2026-08-12T20:20:28.568267
20260812202028278543,490,confidence_level,0.0052,156.58,711,2026-08-12T20:20:29.544801
20260812202028278543,490,business_rules,0.0148,156.64,711,2026-08-12T20:20:29.550105
20260812202028278543,490,restructuring_assessment,0.8661,168.52,,2026-08-12T20:20:29.565029
20260812202028278543,490,quality_check,0.0034,168.52,,2026-08-12T20:20:30.431402
20260812202028278543,490,persist_output,0.0515,168.52,711,2026-08-12T20:20:30.435005
20260812205950228364,,load_contract,0.0616,84.38,711,2026-08-12T20:59:50.228390
20260812205950228364,490,load_customer,0.0037,84.41,500,2026-08-12T20:59:50.290525
20260812205950228364,490,load_cbs,0.0081,84.77,500,2026-08-12T20:59:50.294381
20260812205950228364,490,feature_contract_chunked,0.2912,112.84,711,2026-08-12T20:59:50.302648
20260812205950228364,490,enrich_and_fill,0.006,112.89,711,2026-08-12T20:59:50.594139
20260812205950228364,490,score_contracts,0.9795,155.62,711,2026-08-12T20:59:50.600320
20260812205950228364,490,confidence_level,0.0051,155.62,711,2026-08-12T20:59:51.580014
20260812205950228364,490,business_rules,0.0148,155.62,711,2026-08-12T20:59:51.585248
20260812205950228364,490,restructuring_assessment,0.8028,162.55,,2026-08-12T20:59:51.600178
20260812205950228364,490,quality_check,0.0033,162.55,,2026-08-12T20:59:52.403227
20260812205950228364,490,persist_output,0.0136,162.55,,2026-08-12T20:59:52.406701
20260812210156156374,,load_contract,0.0754,84.83,711,2026-08-12T21:01:56.156398
20260812210156156374,490,load_customer,0.0031,84.86,500,2026-08-12T21:01:56.232286
20260812210156156374,490,load_cbs,0.0058,85.17,500,2026-08-12T21:01:56.235542
20260812210156156374,490,feature_contract_chunked,0.2314,111.8,711,2026-08-12T21:01:56.241467
20260812210156156374,490,enrich_and_fill,0.0107,112.23,711,2026-08-12T21:01:56.473216
20260812210156156374,490,score_contracts,0.92,157.97,711,2026-08-12T21:01:56.484162
20260812210156156374,490,confidence_level,0.0051,158.02,711,2026-08-12T21:01:57.404366
20260812210156156374,490,business_rules,0.0147,158.14,711,2026-08-12T21:01:57.409631
20260812210156156374,490,restructuring_assessment,0.7926,169.89,,2026-08-12T21:01:57.424470
20260812210156156374,490,quality_check,0.0034,169.89,,2026-08-12T21:01:58.217331
20260812210156156374,490,persist_output,0.0445,169.89,711,2026-08-12T21:01:58.220857
20260813170024274790,,train_initial:load,0.0667,136.48,739,2026-08-13T17:00:24.274813
20260813170024274790,500,train_initial:feature,0.3543,164.39,739,2026-08-13T17:00:24.342511
20260813170024274790,500,train_initial:train,2.8323,177.12,739,2026-08-13T17:00:24.697076
20260813170024274790,500,train_initial:register,0.0057,177.25,,2026-08-13T17:00:27.530477
20260813170028718316,,train_self_cure:load,0.0686,137.02,739,2026-08-13T17:00:28.718339
20260813170028718316,500,train_self_cure:feature,0.3413,167.77,,2026-08-13T17:00:28.787420
20260813170030207366,,train_roll_forward:load,0.0642,136.7,739,2026-08-13T17:00:30.207386
20260813170030207366,500,train_roll_forward:feature,0.349,167.41,730,2026-08-13T17:00:30.272029
20260813170030207366,500,train_roll_forward:train,2.4754,176.7,730,2026-08-13T17:00:30.621236
20260813170030207366,500,train_roll_forward:register,0.0056,176.81,,2026-08-13T17:00:33.097741
20260813170034139305,,train_ptp_success:load,0.0669,136.94,739,2026-08-13T17:00:34.139327
20260813170034139305,500,train_ptp_success:feature,0.3613,166.31,623,2026-08-13T17:00:34.206669
20260813170034139305,500,train_ptp_success:train,1.9626,175.31,623,2026-08-13T17:00:34.568283
20260813170034139305,500,train_ptp_success:register,0.0052,175.44,,2026-08-13T17:00:36.531874
20260813170037116239,,load_contract,0.0565,84.16,711,2026-08-13T17:00:37.116262
20260813170037116239,490,load_customer,0.0038,84.19,500,2026-08-13T17:00:37.172891
20260813170037116239,490,load_cbs,0.0048,84.55,500,2026-08-13T17:00:37.176853
20260813170037116239,490,feature_contract_chunked,0.2373,111.31,711,2026-08-13T17:00:37.181800
20260813170037116239,490,enrich_and_fill,0.0052,111.38,711,2026-08-13T17:00:37.419373
20260813170037116239,490,score_contracts,0.6211,156.7,711,2026-08-13T17:00:37.424781
20260813170037116239,490,confidence_level,0.0052,156.81,711,2026-08-13T17:00:38.046133
20260813170037116239,490,business_rules,0.0149,156.94,711,2026-08-13T17:00:38.051535
20260813170037116239,490,restructuring_assessment,0.7742,170.84,,2026-08-13T17:00:38.066663
20260813170037116239,490,quality_check,0.0029,170.84,,2026-08-13T17:00:38.841214
20260813170037116239,490,persist_output,0.0478,170.84,711,2026-08-13T17:00:38.844309
20260813170631142911,,train_self_cure:load,0.0901,135.48,739,2026-08-13T17:06:31.142939
20260813170631142911,500,train_self_cure:feature,0.3466,161.69,,2026-08-13T17:06:31.235975
20260813170946397106,,train_initial:load,0.0896,140.56,2918,2026-08-13T17:09:46.397129
20260813170946397106,2000,train_initial:feature,0.9119,248.36,2918,2026-08-13T17:09:46.487749
20260813170946397106,2000,train_initial:train,4.5084,259.16,2918,2026-08-13T17:09:47.399924
20260813170946397106,2000,train_initial:register,0.0067,259.16,,2026-08-13T17:09:51.909820
20260813170953040200,,train_self_cure:load,0.0903,141.7,2918,2026-08-13T17:09:53.040223
